RVIS,ensemblId:ID,TSS:int,strand,HGNCSymbol,entrezId,pLi
25.37634409,ENSG00000160293,136857726,-1,VAV2,7410,0.00251877000405443
NA,ENSG00000235106,136890561,1,LINC00094,266655,NA
7.624633431,ENSG00000169925,136933657,-1,BRD3,8019,0.766979379296961
23.79276637,ENSG00000196363,137000487,1,WDR5,11091,0.99870216011753
NA,ENSG00000221676,137029686,-1,RNU6ATAC,100151684,NA
11.9941349,ENSG00000186350,137208944,1,RXRA,6256,0.943607122852813
NA,ENSG00000263897,137271257,1,MIR4669,100616236,NA
3.499511241,ENSG00000130635,137533620,1,COL5A1,1289,0.999999999999752
NA,ENSG00000204011,137544689,-1,COL5A1-AS1,NA,NA
NA,ENSG00000264744,137741215,-1,MIR3689C,100616333,NA
NA,ENSG00000265872,137741410,-1,MIR3689A,100500846,NA
NA,ENSG00000265848,137741528,-1,MIR3689D1,100616131,NA
NA,ENSG00000264163,137742118,-1,MIR3689B,100500906,NA
NA,ENSG00000264136,137742202,-1,MIR3689D2,100616344,NA
NA,ENSG00000266827,137742487,-1,MIR3689E,100616460,NA
NA,ENSG00000266514,137742653,-1,MIR3689F,100616212,NA
79.3255132,ENSG00000160339,137772654,1,FCN2,2220,1.93230355683024e-09
72.50244379,ENSG00000085265,137809809,-1,FCN1,2219,1.2564580969204e-11
13.14760508,ENSG00000130558,137967268,1,OLFM1,10439,0.935993730569587
NA,ENSG00000178243,138235095,1,C9orf62,157927,NA
NA,ENSG00000224682,138339292,1,SOCS5P2,NA,NA
NA,ENSG00000225361,138372623,-1,PPP1R26-AS1,100506599,NA
91.4173998,ENSG00000196422,138370925,1,PPP1R26,9858,0.985547303285213
57.54643206,ENSG00000160345,138393580,-1,C9orf116,138162,0.0100326018329181
69.58944282,ENSG00000122140,138391830,1,MRPS2,51116,0.0372234054354855
81.29032258,ENSG00000160349,138413284,1,LCN1,3933,1.90926015198603e-07
97.67350929,ENSG00000122136,138437985,1,OBP2A,29991,0.000133913764845764
62.76637341,ENSG00000122133,138453602,1,PAEP,5047,0.0316183735787673
87.06744868,ENSG00000204007,138531386,-1,GLT6D1,360203,0.00318828821641753
73.15738025,ENSG00000148386,138555168,1,LCN9,392399,0.0148717290734386
94.31085044,ENSG00000165643,138591374,-1,SOHLH1,402381,0.0104189866654002
13.35288368,ENSG00000107147,138594031,1,KCNT1,57582,0.00534873818795492
2.961876833,ENSG00000130559,138799074,-1,CAMSAP1,157922,0.753664482005709
50.62561095,ENSG00000130560,138853226,-1,UBAC1,10422,0.865452586951363
NA,ENSG00000148411,138987131,-1,NACC2,138151,0.13460734119916
64.86803519,ENSG00000238227,139010731,-1,C9orf69,90120,0.496755436370346
31.74975562,ENSG00000107187,139096955,-1,LHX3,8022,0.158417722579245
32.79569892,ENSG00000165661,139137687,-1,QSOX2,169714,0.00783061284578592
51.73020528,ENSG00000160360,139221932,1,GPSM1,26086,0.00214952675934529
NA,ENSG00000213221,139258241,-1,DNLZ,728489,0.00894156460568737
84.10557185,ENSG00000187796,139268133,-1,CARD9,728489,2.29038097230092e-11
97.028348,ENSG00000165684,139293249,-1,SNAPC4,6621,2.00808955575167e-21
61.03616813,ENSG00000165689,139305061,-1,SDCCAG3,10807,1.37769738127372e-07
27.1945259,ENSG00000165688,139305110,1,PMPCA,23203,0.000186050485171578
57.10654936,ENSG00000148384,139334274,-1,INPP5E,56623,0.388563848233216
85.22971652,ENSG00000148396,139372141,-1,SEC16A,9919,0.687007221303222
NA,ENSG00000196366,139377947,1,C9orf163,158055,0.0550466033843523
58.36754643,ENSG00000148400,139440314,-1,NOTCH1,4851,0.999999994320622
NA,ENSG00000263403,139414078,-1,MIR4673,100616242,NA
NA,ENSG00000265181,139440711,-1,MIR4674,100616301,NA
85.89442815,ENSG00000172889,139553308,1,EGFL7,51162,9.26440008429184e-13
NA,ENSG00000199161,139565054,1,MIR126,406913,NA
87.17497556,ENSG00000169692,139581875,-1,AGPAT2,10555,0.000150355052372305
58.78787879,ENSG00000165716,139607022,1,FAM69B,138311,0.00357715901222349
NA,ENSG00000233016,139622636,-1,SNHG7,677824,NA
85.18084066,ENSG00000187922,139637808,-1,LCN10,414332,0.00212801263084344
83.3431085,ENSG00000267206,139642980,-1,LCN6,158062,2.55253161126526e-05
67.87878788,ENSG00000204001,139652678,-1,LCN8,138307,0.042675811681238
62.19941349,ENSG00000177984,139660707,-1,LCN15,389812,0.0068805976606108
NA,ENSG00000224662,139674391,1,ATP6V1G1P3,NA,NA
59.99022483,ENSG00000244187,139685807,1,TMEM141,85014,0.0991119722986669
96.96969697,ENSG00000213213,139690802,1,CCDC183,84960,NA
NA,ENSG00000228544,139703300,-1,CCDC183-AS1,100131193,NA
95.34701857,ENSG00000196642,139702374,1,RABL6,55684,0.970513087651376
NA,ENSG00000213212,139709988,-1,NCLP1,NA,NA
NA,ENSG00000265806,139725409,1,MIR4292,100422860,NA
21.0459433,ENSG00000232434,139738867,1,C9orf172,389813,NA
50.742913,ENSG00000054148,139743176,1,PHPT1,29085,0.0043396321806158
99.39393939,ENSG00000177943,139745395,1,MAMDC4,158056,2.5961065070387e-35
42.01368524,ENSG00000107223,139760738,-1,EDF1,8721,0.908576775721659
47.30205279,ENSG00000127191,139776364,1,TRAF2,7186,0.996480874852948
NA,ENSG00000266507,139781185,1,MIR4479,100616480,NA
55.0342131,ENSG00000159069,139839148,-1,FBXW5,54461,1.16272334357727e-08
83.53861193,ENSG00000176919,139839698,1,C8G,733,1.63182991085726e-09
87.93743891,ENSG00000184925,139844003,1,LCN12,286256,0.00153203676033422
NA,ENSG00000198454,139863695,1,C9orf141,101928638,NA
41.42717498,ENSG00000107317,139871956,1,PTGDS,5730,0.00887038851736075
80.54740958,ENSG00000214402,139876356,1,LCNL1,401562,0.00301595115191131
56.99902248,ENSG00000148362,139886870,1,C9orf142,286257,0.569785721445569
61.95503421,ENSG00000169583,139891255,-1,CLIC3,9022,0.000387773349058043
6.070381232,ENSG00000107331,139923367,-1,ABCA2,20,0.999999515728741
NA,ENSG00000180539,139921916,1,C9orf139,401563,1.55539634643458e-06
90.38123167,ENSG00000180549,139927462,-1,FUT7,2529,0.905391611564477
75.7771261,ENSG00000107281,139940655,-1,NPDC1,56654,0.703401664363711
66.23655914,ENSG00000054179,139948497,-1,ENTPD2,954,9.49154003624772e-07
NA,ENSG00000186193,139965040,-1,SAPCD2,101928672,0.00479900889045619
35.87487781,ENSG00000197355,139971953,1,UAP1L1,91373,0.00112977007873698
73.80254154,ENSG00000177239,139981379,1,MAN1B1,11253,2.62916999838095e-06
91.24144673,ENSG00000176978,140009629,-1,DPP7,29952,2.02498204002921e-15
6.920821114,ENSG00000176884,140032842,1,GRIN1,2902,0.972708946068042
NA,ENSG00000184709,140064503,-1,LRRC26,389816,0.028439437509515
NA,ENSG00000263697,140063722,-1,MIR3621,100500811,NA
NA,ENSG00000185863,140066861,-1,TMEM210,100505993,0.313442754852511
7.790811339,ENSG00000176248,140082989,-1,ANAPC2,29882,0.987268624004797
38.514174,ENSG00000176101,140083099,1,SSNA1,8636,0.00800260908344484
83.56793744,ENSG00000176058,140098645,-1,TPRN,286262,NA
55.83577713,ENSG00000187713,140100090,-1,TMEM203,94107,0.500301666052416
74.53567937,ENSG00000188566,140100147,1,NDOR1,27158,2.60774272635224e-05
59.83382209,ENSG00000212864,140116033,-1,RNF208,727800,0.603529096049194
NA,ENSG00000197191,140119087,1,C9orf169,375791,NA
NA,ENSG00000233198,140122018,1,RNF224,643596,NA
91.57380254,ENSG00000198569,140125209,1,SLC34A3,142680,2.02896416643879e-11
6.774193548,ENSG00000188229,140135665,1,TUBB4B,10383,0.929541173942078
83.38220919,ENSG00000188163,140142222,-1,FAM166A,401565,1.69745841119407e-11
NA,ENSG00000197768,140145713,1,C9orf173,441476,3.9371530786687e-11
11.32942326,ENSG00000188986,140149625,1,NELFB,25920,0.748854269451641
54.50635386,ENSG00000198113,140172201,1,TOR4A,54863,0.215534135723215
50.99706745,ENSG00000198435,140196703,-1,NRARP,441478,0.150570049374677
99.38416422,ENSG00000187609,140317714,-1,EXD3,54932,1.18854775167792e-08
77.35092864,ENSG00000188747,140317802,1,NOXA1,10811,4.73427762914004e-06
76.285435,ENSG00000188833,140336268,-1,ENTPD8,377841,1.72250124679312e-07
25.21016618,ENSG00000165802,140353786,-1,NSMF,102466223,0.0465461743281801
98.97360704,ENSG00000130653,140444986,-1,PNPLA7,375775,6.22823670158545e-27
50.52785924,ENSG00000182154,140445651,1,MRPL41,64975,0.213388424979656
70.70381232,ENSG00000148399,140473387,-1,DPH7,92715,4.37594731994362e-05
30.75268817,ENSG00000165724,140484942,-1,ZMYND19,116225,0.879391539340359
34.49657869,ENSG00000197070,140500106,1,ARRDC1,92714,0.000232262782397713
NA,ENSG00000203993,140513358,-1,C9orf37,85026,0.0214340283604266
2.277614858,ENSG00000181090,140513444,1,EHMT1,79813,0.99999990401202
NA,ENSG00000233998,140535999,-1,SETP5,NA,NA
NA,ENSG00000207693,140732871,1,MIR602,693187,NA
2.170087977,ENSG00000148408,140772241,1,CACNA1B,774,0.982603443138066
NA,ENSG00000159247,141044565,1,TUBBP5,NA,NA
NA,ENSG00000233013,141106637,1,FAM157B,100996541,NA
NA,ENSG00000223256,141150045,1,RNU6-785P,NA,NA
NA,ENSG00000210049,577,1,MT-TF,NA,NA
NA,ENSG00000211459,648,1,MT-RNR1,NA,NA
NA,ENSG00000210077,1602,1,MT-TV,NA,NA
NA,ENSG00000210082,1671,1,MT-RNR2,100616263,NA
NA,ENSG00000209082,3230,1,MT-TL1,NA,NA
NA,ENSG00000198888,3307,1,MT-ND1,4535,NA
NA,ENSG00000210100,4263,1,MT-TI,NA,NA
NA,ENSG00000210107,4400,-1,MT-TQ,NA,NA
NA,ENSG00000210112,4402,1,MT-TM,NA,NA
NA,ENSG00000198763,4470,1,MT-ND2,4536,NA
NA,ENSG00000210117,5512,1,MT-TW,NA,NA
NA,ENSG00000210127,5655,-1,MT-TA,NA,NA
NA,ENSG00000210135,5729,-1,MT-TN,NA,NA
NA,ENSG00000210140,5826,-1,MT-TC,NA,NA
NA,ENSG00000210144,5891,-1,MT-TY,NA,NA
NA,ENSG00000198804,5904,1,MT-CO1,4512,NA
NA,ENSG00000210151,7514,-1,MT-TS1,NA,NA
NA,ENSG00000210154,7518,1,MT-TD,NA,NA
NA,ENSG00000198712,7586,1,MT-CO2,4513,NA
NA,ENSG00000210156,8295,1,MT-TK,NA,NA
NA,ENSG00000228253,8366,1,MT-ATP8,4509,NA
NA,ENSG00000198899,8527,1,MT-ATP6,4508,NA
NA,ENSG00000198938,9207,1,MT-CO3,4514,NA
NA,ENSG00000210164,9991,1,MT-TG,NA,NA
NA,ENSG00000198840,10059,1,MT-ND3,4537,NA
NA,ENSG00000210174,10405,1,MT-TR,NA,NA
NA,ENSG00000212907,10470,1,MT-ND4L,4539,NA
NA,ENSG00000198886,10760,1,MT-ND4,4538,NA
NA,ENSG00000210176,12138,1,MT-TH,NA,NA
NA,ENSG00000210184,12207,1,MT-TS2,NA,NA
NA,ENSG00000210191,12266,1,MT-TL2,NA,NA
NA,ENSG00000198786,12337,1,MT-ND5,4540,NA
NA,ENSG00000198695,14673,-1,MT-ND6,4541,NA
NA,ENSG00000210194,14742,-1,MT-TE,NA,NA
NA,ENSG00000198727,14747,1,MT-CYB,4519,NA
NA,ENSG00000210195,15888,1,MT-TT,NA,NA
NA,ENSG00000210196,16023,-1,MT-TP,NA,NA
87.14733542,ENSG00000182378,192989,1,PLCXD1,55344,1.56642202426473e-12
97.17868339,ENSG00000178605,230886,-1,GTPBP6,8225,NA
NA,ENSG00000226179,281725,1,LINC00685,NA,NA
92.47648903,ENSG00000167393,347690,-1,PPP2R3B,28227,1.71421301526223e-09
NA,ENSG00000234958,484837,-1,FABP5P13,NA,NA
NA,ENSG00000229232,506087,-1,KRT18P53,NA,NA
23.98119122,ENSG00000185960,585079,1,SHOX,6473,0.738457610429217
NA,ENSG00000225661,970836,-1,RPL14P5,NA,NA
62.53918495,ENSG00000205755,1331616,-1,CRLF2,64109,0.00278020670397447
91.06583072,ENSG00000198223,1387693,1,CSF2RA,1438,0.00186657626375054
NA,ENSG00000265658,1412811,1,MIR3690,102465681,NA
NA,ENSG00000223274,1419268,-1,RNA5SP498,NA,NA
NA,ENSG00000265350,1438052,-1,RN7SL355P,NA,NA
81.50470219,ENSG00000185291,1455509,1,IL3RA,3563,1.10372786819782e-12
15.36050157,ENSG00000169100,1511617,-1,SLC25A6,293,0.0669196984002589
NA,ENSG00000236871,1515320,1,LINC00106,NA,NA
NA,ENSG00000236017,1520662,1,ASMTL-AS1,80161,NA
98.11912226,ENSG00000169093,1572655,-1,ASMTL,8623,1.21964663235068e-05
14.73354232,ENSG00000182162,1656000,-1,P2RY8,286530,0.0128441170894152
98.27586207,ENSG00000197976,1710486,1,AKAP17A,8227,0.713632077782215
93.73040752,ENSG00000196433,1733894,1,ASMT,438,2.57526101207604e-13
91.53605016,ENSG00000169084,2420846,-1,DHRSX,207063,0.00645955012200972
NA,ENSG00000223571,2254451,-1,DHRSX-IT1,NA,NA
2.507836991,ENSG00000214717,2419008,-1,ZBED1,9189,0.00183309311469201
NA,ENSG00000223773,2527389,1,CD99P1,401577,NA
NA,ENSG00000230542,2533388,-1,LINC00102,100359394,NA
70.37617555,ENSG00000002586,2609220,1,CD99,4267,0.21761289792797
50.78369906,ENSG00000124343,2670091,1,XG,100132596,0.0136799820520379
90.59561129,ENSG00000056998,2746829,1,GYG2,8908,1.70507761922303e-05
NA,ENSG00000235483,2771801,-1,GYG2-AS1,NA,NA
74.45141066,ENSG00000006756,2847392,-1,ARSD,414,0.292872844082226
NA,ENSG00000229851,2822945,1,ARSD-AS1,NA,NA
82.44514107,ENSG00000157399,2886286,-1,ARSE,415,0.120625324518616
96.39498433,ENSG00000205667,2924654,1,ARSH,347527,0.00160023102984739
92.78996865,ENSG00000062096,2959512,1,ARSF,416,4.0838492730915e-07
NA,ENSG00000239228,2976543,-1,RN7SL578P,NA,NA
NA,ENSG00000228459,3189861,1,CXorf28,NA,NA
99.68652038,ENSG00000101825,3264682,-1,MXRA5,25878,0.376484079502154
NA,ENSG00000213487,3285190,1,ASS1P4,NA,NA
NA,ENSG00000207435,3490898,1,RNU6-114P,NA,NA
32.28840125,ENSG00000183943,3631649,-1,PRKX,5613,0.221428117908246
NA,ENSG00000207332,3525406,-1,RNU6-146P,NA,NA
NA,ENSG00000236188,3577528,1,PRKX-AS1,NA,NA
NA,ENSG00000235039,5087480,-1,MTND6P12,NA,NA
3.29153605,ENSG00000146938,6146904,-1,NLGN4X,57502,0.932298559009719
NA,ENSG00000265284,6302004,-1,MIR4770,100616373,NA
NA,ENSG00000169059,6453159,-1,VCX3A,51481,0.506384677528491
NA,ENSG00000130021,7066231,-1,HDHD1,8226,0.259847001873831
NA,ENSG00000264268,7065901,1,MIR4767,100616467,NA
88.55799373,ENSG00000101846,7137497,1,STS,412,0.981414315787146
93.88714734,ENSG00000182583,7810303,1,VCX,26609,0.577712382787133
73.35423197,ENSG00000006757,7895780,-1,PNPLA4,8228,0.0110685080808277
NA,ENSG00000207628,8095006,1,MIR651,723779,NA
94.98432602,ENSG00000177504,8139308,-1,VCX2,51480,0.103436662210244
NA,ENSG00000205642,8432871,1,VCX3B,425054,0.221349599841616
NA,ENSG00000011201,8700227,-1,KAL1,3730,0.938574322654335
NA,ENSG00000225574,8752502,-1,DRAXINP1,NA,NA
84.169279,ENSG00000183304,8769424,-1,FAM9A,171482,2.85647915187388e-05
83.07210031,ENSG00000177138,9132680,-1,FAM9B,171483,9.496950290472e-05
NA,ENSG00000200852,9101869,1,RNA5SP499,NA,NA
10.65830721,ENSG00000101849,9431335,1,TBL1X,6907,0.998500302780111
79.15360502,ENSG00000101850,9754337,-1,GPR143,4935,0.672222023530739
99.84326019,ENSG00000146950,9754496,1,SHROOM2,357,0.00694500211668264
NA,ENSG00000230326,9833583,-1,HMGN1P33,NA,NA
95.76802508,ENSG00000047644,9983602,1,WWC3,55841,0.999632960749509
NA,ENSG00000225076,10006694,-1,WWC3-AS1,NA,NA
7.836990596,ENSG00000073464,10125024,1,CLCN4,1183,0.988787920457612
6.426332288,ENSG00000101871,10851773,-1,MID1,4281,0.500724578255505
NA,ENSG00000207202,10550857,1,RNU6-800P,NA,NA
72.88401254,ENSG00000004961,11129421,1,HCCS,3052,0.950550391243934
64.89028213,ENSG00000047648,11683821,-1,ARHGAP6,395,0.991844364940163
37.61755486,ENSG00000125363,11311533,1,AMELX,265,0.187525654901344
NA,ENSG00000263652,11336806,-1,MIR548AX,100847063,NA
34.01253918,ENSG00000005302,11776278,1,MSL3,10943,0.945646874379395
6.5830721,ENSG00000169933,12156585,1,FRMPD4,9758,0.997190828986364
NA,ENSG00000223487,12393252,-1,FRMPD4-AS1,NA,NA
NA,ENSG00000231211,12414286,-1,RPL17P49,NA,NA
18.18181818,ENSG00000101911,12809474,1,PRPS2,5634,0.922707345456536
NA,ENSG00000229083,12843959,1,PSMA6P2,NA,NA
NA,ENSG00000230691,12863549,-1,MRPL35P4,NA,NA
6.896551724,ENSG00000196664,12885202,1,TLR7,51284,0.872917548986338
NA,ENSG00000233338,12926452,-1,TLR8-AS1,349408,NA
11.12852665,ENSG00000101916,12924739,1,TLR8,51311,0.931026133439482
51.72413793,ENSG00000205542,12993227,1,TMSB4X,7114,0.485751296983389
82.75862069,ENSG00000187268,13062801,-1,FAM9C,171484,5.54037336232307e-05
94.35736677,ENSG00000123594,13338518,-1,ATXN3L,92552,4.31613107316262e-09
NA,ENSG00000197582,13397459,-1,GPX1P1,NA,NA
92.63322884,ENSG00000198759,13587724,1,EGFL6,25975,2.66228154128096e-08
NA,ENSG00000233357,13592865,1,RPL30P15,NA,NA
NA,ENSG00000199622,13614355,1,RN7SKP20,NA,NA
44.51410658,ENSG00000176896,13671225,1,TCEANC,170082,0.0963544550376469
22.88401254,ENSG00000123595,13707244,1,RAB9A,9367,0.779010976914761
38.71473354,ENSG00000196459,13752754,-1,TRAPPC2,6399,0.624929855815672
39.18495298,ENSG00000046651,13752832,1,OFD1,8481,0.982887661849247
15.20376176,ENSG00000046653,13956757,-1,GPM6B,2824,0.494053306674971
56.89655172,ENSG00000046647,14048012,-1,GEMIN8,54960,0.906251194519291
20.37617555,ENSG00000101958,14547420,1,GLRA2,2742,0.908587632299454
NA,ENSG00000231066,14853441,-1,NPM1P9,NA,NA
48.7460815,ENSG00000181544,14891191,-1,FANCB,2187,0.988393525012567
18.96551724,ENSG00000130150,14891563,1,MOSPD2,158747,0.992713930090269
NA,ENSG00000235929,14996585,-1,TPT1P14,NA,NA
52.19435737,ENSG00000102048,15288589,-1,ASB9,140462,0.887238949040102
87.46081505,ENSG00000165192,15333778,-1,ASB11,140456,0.155409012919734
22.10031348,ENSG00000165195,15353676,-1,PIGA,5277,0.916789461610083
NA,ENSG00000165197,15402498,-1,FIGF,2277,0.0109063275472999
84.32601881,ENSG00000087842,15511687,-1,PIR,8544,1.15732341465005e-05
32.75862069,ENSG00000102010,15482369,1,BMX,660,0.583862245065186
57.68025078,ENSG00000130234,15620271,-1,ACE2,59272,0.999070360837032
36.36363636,ENSG00000147003,15683154,-1,TMEM27,57393,0.00310804463799565
NA,ENSG00000186312,15693055,1,CA5BP1,340591,NA
21.78683386,ENSG00000169239,15706953,1,CA5B,11238,0.00331242978898846
71.94357367,ENSG00000169249,15808595,1,ZRSR2,8233,0.998381924853728
37.77429467,ENSG00000182287,15873054,-1,AP1S2,8905,0.792611169503459
NA,ENSG00000200566,15934426,-1,RNU5F-7P,NA,NA
NA,ENSG00000226536,15935671,1,SETP15,NA,NA
27.74294671,ENSG00000126010,16141679,1,GRPR,2925,0.138137201690617
NA,ENSG00000182798,16185604,1,MAGEB17,645864,0.0284362734443786
NA,ENSG00000215313,16217412,-1,RPL6P30,NA,NA
NA,ENSG00000239333,16557562,-1,RN7SL658P,NA,NA
22.57053292,ENSG00000047230,16731059,-1,CTPS2,56474,0.433684610695428
NA,ENSG00000265144,16645208,-1,MIR548AM,100616428,NA
60.18808777,ENSG00000169906,16668281,1,S100G,795,0.141285757222525
48.90282132,ENSG00000169895,16737755,1,SYAP1,94056,0.502110067754607
NA,ENSG00000238709,16785967,1,RNU7-56P,NA,NA
54.07523511,ENSG00000086712,16804550,1,TXLNG,55787,0.992209565527669
24.45141066,ENSG00000102054,16888537,-1,RBBP7,5931,0.983294257742315
NA,ENSG00000222736,16893390,-1,RNU4-6P,NA,NA
23.04075235,ENSG00000169891,16964814,1,REPS2,9185,0.968427757558824
NA,ENSG00000214322,17118362,-1,CBX1P2,NA,NA
NA,ENSG00000214321,17300760,1,CBX1P4,NA,NA
76.48902821,ENSG00000188158,17393543,1,NHS,4810,0.999461888794772
NA,ENSG00000265465,17444004,1,MIR4768,100616249,NA
NA,ENSG00000230020,17575508,-1,NHS-AS1,100873920,NA
55.48589342,ENSG00000047634,17755588,1,SCML1,6322,0.948610392136383
49.68652038,ENSG00000131831,17879457,-1,RAI2,10742,0.298853666814438
23.6677116,ENSG00000177324,18239024,-1,BEND2,139105,0.348216589536089
12.69592476,ENSG00000102098,18372847,-1,SCML2,10389,0.998434048382124
NA,ENSG00000235211,18359336,1,TMSB10P2,NA,NA
1.724137931,ENSG00000008086,18443703,1,CDKL5,6792,0.997790054805334
NA,ENSG00000236187,18553199,1,GJA6P,NA,NA
43.73040752,ENSG00000102104,18690229,-1,RS1,6247,0.892912340131916
50,ENSG00000086717,18694029,1,PPEF1,5475,0.984407235920156
NA,ENSG00000237221,18709723,-1,PPEF1-AS1,NA,NA
NA,ENSG00000224224,18883889,1,HAUS1P2,NA,NA
NA,ENSG00000237836,18908414,1,PHKA2-AS1,NA,NA
17.0846395,ENSG00000044446,19002716,-1,PHKA2,5256,0.908082279776674
NA,ENSG00000266710,18933653,-1,RN7SL48P,NA,NA
NA,ENSG00000173698,19140755,-1,GPR64,10149,0.964168452415728
42.63322884,ENSG00000131828,19362011,1,PDHA1,5160,0.99209013913194
97.3354232,ENSG00000180815,19533379,-1,MAP3K15,389840,1.01372441429332e-28
19.27899687,ENSG00000147010,19905719,-1,SH3KBP1,30011,0.998643127661381
18.33855799,ENSG00000173681,19988416,-1,CXorf23,256643,0.803897863874202
66.45768025,ENSG00000184368,20135035,-1,MAP7D2,256714,0.555948304937886
NA,ENSG00000264566,20035305,-1,MIR23C,100500809,NA
47.49216301,ENSG00000173674,20159962,-1,EIF1AX,101060318,0.881572170128827
NA,ENSG00000225037,20158086,1,EIF1AX-AS1,NA,NA
39.81191223,ENSG00000177189,20285523,-1,RPS6KA3,6197,0.999905699416843
NA,ENSG00000252978,20470226,1,RN7SKP183,NA,NA
NA,ENSG00000206716,21232755,1,RNU6-133P,NA,NA
5.329153605,ENSG00000149970,21392536,1,CNKSR2,22866,0.999748049373382
NA,ENSG00000231913,21440412,-1,RARRES2P3,NA,NA
52.97805643,ENSG00000185915,21676448,-1,KLHL34,257240,4.42258132212847e-05
49.37304075,ENSG00000091482,21776281,-1,SMPX,23676,0.593774441660937
25.07836991,ENSG00000012174,21857754,1,MBTPS2,51360,0.94019932230867
14.57680251,ENSG00000230797,21874105,1,YY2,404281,0.383414002511684
21.63009404,ENSG00000102172,21958691,1,SMS,6611,0.921460277265947
12.22570533,ENSG00000102174,22050559,1,PHEX,5251,0.999645685351575
NA,ENSG00000265868,22072551,-1,RN7SL436P,NA,NA
NA,ENSG00000224204,22191100,-1,PHEX-AS1,100873942,NA
66.61442006,ENSG00000175809,22291065,1,ZNF645,158506,0.016465619897393
NA,ENSG00000224396,22453715,1,METTL15P3,NA,NA
NA,ENSG00000201095,22545952,1,RNU6-266P,NA,NA
88.08777429,ENSG00000184735,23018087,1,DDX53,168400,0.825398952735036
NA,ENSG00000174028,23093875,1,FAM3C2,NA,NA
7.210031348,ENSG00000165186,23352133,1,PTCHD1,139411,0.947053078709569
31.66144201,ENSG00000123131,23682379,1,PRDX4,10549,0.281507844531997
65.04702194,ENSG00000123130,23784592,-1,ACOT9,23597,1.90917714279274e-05
42.94670846,ENSG00000130066,23801290,1,SAT1,6303,0.811595278666733
73.82445141,ENSG00000184831,23926057,-1,APOO,79135,0.754113198235746
NA,ENSG00000238103,23855459,-1,RPL9P7,NA,NA
93.10344828,ENSG00000165182,23925918,1,CXorf58,254158,0.000356507184657727
5.642633229,ENSG00000174010,24045303,-1,KLHL15,80311,0.954395214388248
24.92163009,ENSG00000130741,24072833,1,EIF2S3,1968,0.916323958431386
NA,ENSG00000234230,24167771,-1,ZFX-AS1,100873922,NA
19.7492163,ENSG00000005889,24167290,1,ZFX,7543,0.986133449821669
NA,ENSG00000223611,24331432,-1,SUPT20HL2,NA,NA
NA,ENSG00000223731,24380878,1,SUPT20HL1,NA,NA
61.59874608,ENSG00000067992,24483338,1,PDK3,5165,0.879275520248217
NA,ENSG00000214124,24531567,1,SNRPEP9,NA,NA
74.29467085,ENSG00000102230,24690794,-1,PCYT1B,9468,0.944740314394971
NA,ENSG00000236836,24668190,1,PCYT1B-AS1,NA,NA
19.59247649,ENSG00000101868,24712036,1,POLA1,5422,0.999999524777767
NA,ENSG00000251869,24762558,1,SCARNA23,677773,NA
NA,ENSG00000232472,24807186,-1,EEF1B2P3,NA,NA
NA,ENSG00000004848,25034065,-1,ARX,170302,0.75306908332634
NA,ENSG00000240439,25079056,-1,RN7SL91P,NA,NA
NA,ENSG00000229310,25609925,-1,RPP40P1,NA,NA
75.54858934,ENSG00000176774,26156460,1,MAGEB18,286514,0.040371281052756
NA,ENSG00000232030,26178718,1,MAGEB6P1,NA,NA
92.94670846,ENSG00000176746,26210557,1,MAGEB6,158809,0.386744087189912
NA,ENSG00000188408,26234286,1,MAGEB5,347541,0.114589765510266
NA,ENSG00000259849,26576454,1,VENTXP1,139538,NA
NA,ENSG00000216938,26704143,1,RPL7P58,NA,NA
NA,ENSG00000236683,26766146,1,HMGA1P1,NA,NA
NA,ENSG00000252491,26808259,1,RNU1-142P,NA,NA
NA,ENSG00000235642,27446348,-1,PTP4A1P5,NA,NA
NA,ENSG00000224960,27481413,-1,SMEK3P,139420,NA
72.57053292,ENSG00000189186,27608499,1,DCAF8L2,101928481,0.575393469012494
79.78056426,ENSG00000177689,27826107,1,MAGEB10,139422,0.710701863627324
86.99059561,ENSG00000226372,27999566,-1,DCAF8L1,139425,0.119165931149828
9.87460815,ENSG00000169306,28605516,1,IL1RAPL1,11141,0.996893678356441
NA,ENSG00000201356,29001087,-1,RNA5SP500,NA,NA
NA,ENSG00000264090,29592395,1,MIR4666B,100847047,NA
NA,ENSG00000227592,30035998,-1,PIGFP3,NA,NA
83.54231975,ENSG00000099399,30233677,1,MAGEB2,4113,0.00647981734401363
71.31661442,ENSG00000198798,30248553,1,MAGEB3,4114,0.66135267930598
61.44200627,ENSG00000120289,30260057,1,MAGEB4,4115,0.25505460782301
34.95297806,ENSG00000214107,30261847,1,MAGEB1,4112,0.0701338980445544
71.47335423,ENSG00000169297,30327715,-1,NR0B1,190,0.791995494731047
77.89968652,ENSG00000120280,30595961,-1,CXorf21,80231,0.255813631360974
NA,ENSG00000178556,30635571,1,CKS1BP6,NA,NA
NA,ENSG00000232368,30648415,1,FTLP2,NA,NA
11.28526646,ENSG00000198814,30671476,1,GK,2710,0.9032586495572
NA,ENSG00000229331,30689752,1,GK-IT1,NA,NA
NA,ENSG00000243055,30742291,-1,GK-AS1,NA,NA
13.63636364,ENSG00000157625,30993201,-1,TAB3,257397,0.921511503588616
NA,ENSG00000231542,30852740,1,TAB3-AS1,NA,NA
NA,ENSG00000235512,30872438,1,TAB3-AS2,NA,NA
